       value	     chindex	     chlabel	        bini	  binlabel	ERPset
     -14.230	           2	        E104	         585	06_:_60405	
      -3.637	           2	        E104	         586	06_:_60406	
     -17.620	           2	        E104	         587	06_:_60407	
      -4.169	           2	        E104	         588	06_:_60408	
      -3.303	           2	        E104	         589	06_:_60409	
     -12.205	           2	        E104	         590	06_:_60410	
      -9.724	           2	        E104	         591	06_:_60501	
      -4.602	           2	        E104	         592	06_:_60502	
     -18.227	           2	        E104	         593	06_:_60503	
      -5.084	           2	        E104	         594	06_:_60504	
     -13.448	           2	        E104	         595	06_:_60505	
     -11.841	           2	        E104	         596	06_:_60506	
      -0.921	           2	        E104	         597	06_:_60507	
       4.047	           2	        E104	         598	06_:_60508	
      -3.408	           2	        E104	         599	06_:_60509	
       8.812	           2	        E104	         600	06_:_60510	
     -24.367	           2	        E104	         601	07_:_30101	
     -31.411	           2	        E104	         602	07_:_30102	
     -26.843	           2	        E104	         603	07_:_30103	
     -24.308	           2	        E104	         604	07_:_30104	
     -28.976	           2	        E104	         605	07_:_30105	
     -20.747	           2	        E104	         606	07_:_30106	
     -24.532	           2	        E104	         607	07_:_30107	
     -23.895	           2	        E104	         608	07_:_30108	
     -14.220	           2	        E104	         609	07_:_30109	
     -33.177	           2	        E104	         610	07_:_30110	
     -23.978	           2	        E104	         611	07_:_30201	
     -25.868	           2	        E104	         612	07_:_30202	
     -16.571	           2	        E104	         613	07_:_30203	
     -26.595	           2	        E104	         614	07_:_30204	
     -18.242	           2	        E104	         615	07_:_30205	
     -11.225	           2	        E104	         616	07_:_30206	
      -8.625	           2	        E104	         617	07_:_30207	
      -6.727	           2	        E104	         618	07_:_30208	
     -10.490	           2	        E104	         619	07_:_30209	
      -7.972	           2	        E104	         620	07_:_30210	
     -18.484	           2	        E104	         621	07_:_30301	
     -15.127	           2	        E104	         622	07_:_30302	
     -13.676	           2	        E104	         623	07_:_30303	
      -2.353	           2	        E104	         624	07_:_30304	
      -9.731	           2	        E104	         625	07_:_30305	
      -4.372	           2	        E104	         626	07_:_30306	
      -6.778	           2	        E104	         627	07_:_30307	
     -15.656	           2	        E104	         628	07_:_30308	
      -3.217	           2	        E104	         629	07_:_30309	
      -7.854	           2	        E104	         630	07_:_30310	
     -14.929	           2	        E104	         631	07_:_30401	
     -22.360	           2	        E104	         632	07_:_30402	
     -14.999	           2	        E104	         633	07_:_30403	
     -14.178	           2	        E104	         634	07_:_30404	
     -16.192	           2	        E104	         635	07_:_30405	
      -3.999	           2	        E104	         636	07_:_30406	
       3.636	           2	        E104	         637	07_:_30407	
     -17.150	           2	        E104	         638	07_:_30408	
     -10.214	           2	        E104	         639	07_:_30409	
      -6.696	           2	        E104	         640	07_:_30410	
      -7.407	           2	        E104	         641	07_:_30501	
     -12.489	           2	        E104	         642	07_:_30502	
     -17.682	           2	        E104	         643	07_:_30503	
      -0.791	           2	        E104	         644	07_:_30504	
      -7.027	           2	        E104	         645	07_:_30505	
       0.615	           2	        E104	         646	07_:_30506	
      -7.987	           2	        E104	         647	07_:_30507	
     -12.086	           2	        E104	         648	07_:_30508	
      -3.227	           2	        E104	         649	07_:_30509	
     -11.626	           2	        E104	         650	07_:_30510	
     -34.689	           2	        E104	         651	07_:_60101	
     -31.719	           2	        E104	         652	07_:_60102	
     -32.717	           2	        E104	         653	07_:_60103	
     -29.788	           2	        E104	         654	07_:_60104	
     -20.651	           2	        E104	         655	07_:_60105	
     -23.246	           2	        E104	         656	07_:_60106	
     -30.312	           2	        E104	         657	07_:_60107	
     -23.747	           2	        E104	         658	07_:_60108	
     -29.726	           2	        E104	         659	07_:_60109	
     -16.902	           2	        E104	         660	07_:_60110	
     -17.662	           2	        E104	         661	07_:_60201	
      -8.471	           2	        E104	         662	07_:_60202	
     -17.733	           2	        E104	         663	07_:_60203	
     -17.917	           2	        E104	         664	07_:_60204	
     -17.491	           2	        E104	         665	07_:_60205	
      -4.096	           2	        E104	         666	07_:_60206	
     -12.526	           2	        E104	         667	07_:_60207	
      -7.793	           2	        E104	         668	07_:_60208	
      -5.925	           2	        E104	         669	07_:_60209	
      -6.565	           2	        E104	         670	07_:_60210	
     -20.910	           2	        E104	         671	07_:_60301	
     -12.173	           2	        E104	         672	07_:_60302	
     -18.932	           2	        E104	         673	07_:_60303	
     -15.629	           2	        E104	         674	07_:_60304	
      -8.053	           2	        E104	         675	07_:_60305	
     -10.505	           2	        E104	         676	07_:_60306	
      -2.243	           2	        E104	         677	07_:_60307	
       1.316	           2	        E104	         678	07_:_60308	
     -10.493	           2	        E104	         679	07_:_60309	
      -4.164	           2	        E104	         680	07_:_60310	
     -21.659	           2	        E104	         681	07_:_60401	
     -11.890	           2	        E104	         682	07_:_60402	
     -15.818	           2	        E104	         683	07_:_60403	
     -10.971	           2	        E104	         684	07_:_60404	
     -13.841	           2	        E104	         685	07_:_60405	
     -13.135	           2	        E104	         686	07_:_60406	
      -7.418	           2	        E104	         687	07_:_60407	
      -4.913	           2	        E104	         688	07_:_60408	
       3.810	           2	        E104	         689	07_:_60409	
      -3.878	           2	        E104	         690	07_:_60410	
      -9.192	           2	        E104	         691	07_:_60501	
      -5.920	           2	        E104	         692	07_:_60502	
     -10.624	           2	        E104	         693	07_:_60503	
      -2.573	           2	        E104	         694	07_:_60504	
     -12.380	           2	        E104	         695	07_:_60505	
       0.517	           2	        E104	         696	07_:_60506	
      -0.989	           2	        E104	         697	07_:_60507	
       1.951	           2	        E104	         698	07_:_60508	
       0.968	           2	        E104	         699	07_:_60509	
       8.124	           2	        E104	         700	07_:_60510	
     -15.268	           2	        E104	         701	08_:_30101	
     -22.374	           2	        E104	         702	08_:_30102	
     -28.179	           2	        E104	         703	08_:_30103	
